external_id,subject,strand,topic,essential_question_type,variant_type,exam_type,year_level,difficulty,marks,time_limit_seconds,answer_format,question_text,option_a,option_b,option_c,option_d,option_e,option_asset_refs_json,option_explanations_json,correct_answer,worked_solution,short_explanation,stimulus_id,stimulus_title,stimulus_type,stimulus_text,stimulus_asset_refs,question_asset_refs,solution_asset_refs,input_method,display_mode,answer_validation_json,rubric_json,skill_tags,concept_tags,tags,source_name,source_paper,source_section,source_question_number,license_notes,asset_generation_prompt,asset_alt_text,status
mr2-001,Mathematical Reasoning,Measurement,Time,Time,Elapsed time,Selective,6,2,1,70,single_choice,"The Year 6 swimming carnival starts at 9:35 am.
The final race finishes at 2:10 pm on the same day.
How long does the carnival last?",4 h 25 min,4 h 35 min,4 h 45 min,5 h 25 min,5 h 35 min,,"{""A"":""Wrong: 4 h 25 min comes from subtracting the minutes the wrong way around (35 - 10 = 25) instead of borrowing an hour."",""B"":""Correct: from 9:35 am to 12:00 noon is 2 h 25 min, and from 12:00 noon to 2:10 pm is 2 h 10 min, giving 4 h 35 min in total."",""C"":""Wrong: 4 h 45 min comes from a borrowing slip when regrouping 60 minutes (70 - 35 miscalculated as 45)."",""D"":""Wrong: 5 h 25 min comes from taking 14 - 9 = 5 hours without borrowing, then mishandling the minutes."",""E"":""Wrong: 5 h 35 min borrows 60 minutes correctly (70 - 35 = 35) but forgets to reduce the hours from 5 to 4.""}",B,Break the time at noon. From 9:35 am to 12:00 noon is 2 hours 25 minutes. From 12:00 noon to 2:10 pm is 2 hours 10 minutes. Adding these gives 2 h 25 min + 2 h 10 min = 4 h 35 min. So the correct answer is B 4 h 35 min.,9:35 am to noon is 2 h 25 min; noon to 2:10 pm is 2 h 10 min; total 4 h 35 min.,,,,,,,,options,standard,,,"elapsed-time,time-calculation","time,duration","swimming-carnival,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-002,Mathematical Reasoning,Measurement,Time,Time,Find start or finish time,Selective,6,3,1,70,single_choice,"Stefan must arrive at the district swimming carnival by 8:45 am.
The train trip to the pool takes 55 minutes.
The walk from his home to the station takes 18 minutes, and he boards the train as soon as he arrives.
What is the latest time Stefan can leave home?",7:22 am,7:32 am,7:38 am,7:42 am,7:50 am,,"{""A"":""Wrong: 7:22 am subtracts 83 minutes, as if the walk took 28 minutes instead of 18."",""B"":""Correct: the total journey is 55 + 18 = 73 minutes = 1 h 13 min, and 8:45 am minus 1 h 13 min is 7:32 am."",""C"":""Wrong: 7:38 am subtracts only 67 minutes, misreading the 18-minute walk as 12 minutes."",""D"":""Wrong: 7:42 am subtracts 55 minutes and then only 8 minutes for the walk - a borrowing slip."",""E"":""Wrong: 7:50 am subtracts only the 55-minute train trip and forgets the walk to the station.""}",B,"The whole journey takes 55 + 18 = 73 minutes, which is 1 hour 13 minutes. Work backwards from 8:45 am: taking off 1 hour gives 7:45 am, and taking off another 13 minutes gives 7:32 am. Check forwards: 7:32 + 18 min = 7:50, then 7:50 + 55 min = 8:45 am. So the correct answer is B 7:32 am.",Total journey 55 + 18 = 73 min = 1 h 13 min; 8:45 am minus 1 h 13 min = 7:32 am.,,,,,,,,options,standard,,,"working-backwards,time-calculation","time,start-time","travel,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-003,Mathematical Reasoning,Measurement,Time,Time,Overlapping events,Selective,6,4,1,70,single_choice,"During the school holidays, the NightRider bus service runs from 8:50 pm until 1:10 am.
The NightLink train service runs from 10:35 pm until 12:40 am.
For how long are the bus service and the train service running at the same time?",2 h 5 min,2 h 35 min,3 h 50 min,4 h 20 min,9 h 55 min,,"{""A"":""Correct: both services run from the later start (10:35 pm) to the earlier finish (12:40 am), which is 1 h 25 min to midnight plus 40 min, giving 2 h 5 min."",""B"":""Wrong: 2 h 35 min uses the bus finishing time of 1:10 am instead of the train finishing time of 12:40 am."",""C"":""Wrong: 3 h 50 min uses the bus starting time of 8:50 pm instead of the train starting time of 10:35 pm."",""D"":""Wrong: 4 h 20 min is the full running time of the bus service, not the overlap."",""E"":""Wrong: 9 h 55 min comes from subtracting around the clock the wrong way (10:35 back to 12:40).""}",A,"Both services are running between the later starting time and the earlier finishing time. The train starts later (10:35 pm) and finishes earlier (12:40 am), so the overlap runs from 10:35 pm to 12:40 am. From 10:35 pm to midnight is 1 h 25 min, and from midnight to 12:40 am is 40 min. 1 h 25 min + 40 min = 2 h 5 min. So the correct answer is A 2 h 5 min.",Overlap is 10:35 pm to 12:40 am: 1 h 25 min to midnight plus 40 min = 2 h 5 min.,,,,,,,,options,standard,,,"overlapping-intervals,time-calculation","time,across-midnight","travel,buses,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-004,Mathematical Reasoning,Measurement,Time,Timetables,,Selective,6,3,1,70,single_choice,"Noor uses this bus timetable to get to the swimming carnival.

| Stop | Bus 1 | Bus 2 | Bus 3 |
| --- | --- | --- | --- |
| Rosehill Gardens | 7:42 am | 8:07 am | 8:32 am |
| Marlow Street | 7:56 am | 8:21 am | 8:46 am |
| Aquatic Centre | 8:15 am | 8:40 am | 9:05 am |
| Central Plaza | 8:29 am | 8:54 am | 9:19 am |

Noor arrives at the Marlow Street stop at 8:23 am and catches the next bus that stops there.
What time will she arrive at the Aquatic Centre?",8:15 am,8:40 am,8:46 am,9:05 am,9:19 am,,"{""A"":""Wrong: 8:15 am is when Bus 1 reaches the Aquatic Centre, but Bus 1 left Marlow Street at 7:56 am, long before Noor arrived."",""B"":""Wrong: 8:40 am is when Bus 2 reaches the Aquatic Centre, but Bus 2 left Marlow Street at 8:21 am, two minutes before Noor arrived."",""C"":""Wrong: 8:46 am is the time Bus 3 departs Marlow Street, not the time it arrives at the Aquatic Centre."",""D"":""Correct: Noor misses Bus 2 (8:21 am), so she catches Bus 3 at 8:46 am, which arrives at the Aquatic Centre at 9:05 am."",""E"":""Wrong: 9:19 am is when Bus 3 reaches Central Plaza, which is one stop past the Aquatic Centre.""}",D,"Noor reaches the stop at 8:23 am. Bus 2 left Marlow Street at 8:21 am, so she has just missed it. The next bus at Marlow Street is Bus 3 at 8:46 am. Reading down the Bus 3 column, it arrives at the Aquatic Centre at 9:05 am. So the correct answer is D 9:05 am.",She misses the 8:21 am bus; the next (8:46 am from Marlow Street) reaches the Aquatic Centre at 9:05 am.,,,,,,,,options,standard,,,"timetable-reading,time-calculation","timetables,schedules","buses,swimming-carnival",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-005,Mathematical Reasoning,Measurement,Money,Money,,Selective,6,3,1,70,single_choice,"Oscar took some money to the plant nursery.
First he spent $14 on seedlings.
Then he gave half of the money he had left to his sister.
Finally he spent $9 on potting mix, which left him with exactly $12.
How much money did Oscar take to the nursery?",$35,$42,$49,$56,$70,,"{""A"":""Wrong: $35 just adds the three amounts mentioned ($14 + $9 + $12) and ignores the halving step."",""B"":""Wrong: $42 is the amount Oscar had after buying the seedlings - it stops one step too early."",""C"":""Wrong: $49 adds the $14 for seedlings twice instead of doubling to undo the halving."",""D"":""Correct: working backwards, $12 + $9 = $21 before the potting mix, doubled gives $42 before sharing, and $42 + $14 = $56 at the start."",""E"":""Wrong: $70 doubles at the wrong point - it adds the $14 back first and then doubles ($21 + $14) x 2.""}",D,"We can work backwards. Before buying the potting mix Oscar had 12 + 9 = $21. That $21 was the half he kept, so before sharing with his sister he had 21 x 2 = $42. Before buying the seedlings he had 42 + 14 = $56. Check forwards: 56 - 14 = 42, half of 42 is 21, and 21 - 9 = 12. So the correct answer is D $56.","Work backwards: 12 + 9 = 21, doubled is 42, plus 14 gives $56.",,,,,,,,options,standard,,,"working-backwards,multi-step-money","money,inverse-operations","gardens,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-006,Mathematical Reasoning,Measurement,Money,Money,,Selective,6,4,1,70,single_choice,"Ms Barlow bought 8 identical tins of paint for the school hall.
Each tin costs a whole number of dollars, more than $15 and less than $22.
The receipt has been torn, so the total shows as $1_2, where the middle digit is missing.
What is the missing digit?",1,3,5,7,9,,"{""A"":""Wrong: a total of $112 would mean tins cost $14 each (8 x 14 = 112), but $14 is not more than $15."",""B"":""Wrong: a total of $132 is not a multiple of 8, so it cannot be 8 identical whole-dollar tins."",""C"":""Correct: for 8 x (whole dollars) to end in 2 the price must end in 4 or 9; the only such price between $15 and $22 is $19, and 8 x 19 = $152."",""D"":""Wrong: a total of $172 is not a multiple of 8 (172 divided by 8 is 21.5), so it is impossible."",""E"":""Wrong: a total of $192 would mean tins cost $24 each (8 x 24 = 192), but $24 is not less than $22.""}",C,"The total 8 x price ends in the digit 2. Multiplying 8 by prices ending in each digit, only prices ending in 4 or 9 give a product ending in 2 (8 x 4 = 32, 8 x 9 = 72). The only whole-dollar price between $15 and $22 ending in 4 or 9 is $19. Then the total is 8 x 19 = $152, so the torn receipt read $152. So the correct answer is C, the missing digit is 5.","8 x price ends in 2 only if the price ends in 4 or 9; only $19 fits the range, and 8 x 19 = $152.",,,,,,,,options,standard,,,"number-properties,logical-deduction","money,multiples","painting-rooms,torn-price",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-007,Mathematical Reasoning,Measurement,Money,Money,,Selective,6,3,1,70,single_choice,"Mr Ito needs exactly 12 litres of paint for two bedrooms.
The paint shop sells three sizes:

- a 1 L tin for $9
- a 4 L tin for $30
- a 6 L tin for $42

Tins cannot be split, and he must buy exactly 12 litres.
What is the lowest amount Mr Ito can pay?",$78,$84,$90,$96,$108,,"{""A"":""Wrong: $78 pays for a 6 L tin and four 1 L tins, but that is only 10 litres, not the 12 litres he needs."",""B"":""Correct: the 6 L tin is the cheapest per litre ($7/L), and two 6 L tins give exactly 12 L for 2 x $42 = $84."",""C"":""Wrong: $90 buys three 4 L tins (3 x $30), which is 12 L but dearer than two 6 L tins."",""D"":""Wrong: $96 buys a 6 L tin plus six 1 L tins ($42 + $54), which is 12 L but not the cheapest combination."",""E"":""Wrong: $108 buys twelve 1 L tins (12 x $9), the most expensive way to make 12 L.""}",B,"Compare the cost per litre: 1 L tins cost $9/L, 4 L tins cost 30 / 4 = $7.50/L, and 6 L tins cost 42 / 6 = $7/L. The 6 L tin is the best value, and two 6 L tins make exactly 12 L. The cost is 2 x 42 = $84. Every other combination that reaches exactly 12 L (such as three 4 L tins for $90) costs more. So the correct answer is B $84.",The 6 L tin is cheapest per litre ($7/L); two 6 L tins give exactly 12 L for $84.,,,,,,,,options,standard,,,"best-buy,unit-pricing","money,value-comparison","painting-rooms,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-008,Mathematical Reasoning,Measurement,Units & Length,Unit conversion,,Selective,6,2,1,70,single_choice,"At the swimming carnival, Koa fills paper cups from a 3-litre bottle of juice.
Each cup holds exactly 250 mL.
How many full cups can Koa pour from one bottle?",8,12,15,30,120,,"{""A"":""Wrong: 8 cups comes from using 2 L (2 000 mL) instead of the full 3 L bottle."",""B"":""Correct: 3 L = 3 000 mL, and 3 000 divided by 250 = 12 full cups."",""C"":""Wrong: 15 comes from dividing by 200 mL instead of 250 mL."",""D"":""Wrong: 30 comes from dividing by 100 mL instead of 250 mL."",""E"":""Wrong: 120 uses a false conversion of 1 L = 10 000 mL; 30 000 / 250 = 120.""}",B,First convert to the same unit: 3 L = 3 x 1 000 = 3 000 mL. Then divide by the size of each cup: 3 000 / 250 = 12. Check: 12 x 250 mL = 3 000 mL = 3 L exactly. So the correct answer is B 12 cups.,3 L = 3 000 mL; 3 000 / 250 = 12 full cups.,,,,,,,,options,standard,,,"unit-conversion,division","millilitres,litres","swimming-carnival,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-009,Mathematical Reasoning,Measurement,Units & Length,Unit conversion,,Selective,6,5,1,70,single_choice,"Minh is checking measurement facts for a school travel project. Consider these three statements:

1. 2 500 m is a longer distance than 2.4 km.
2. 0.75 L of water is more than 705 mL of water.
3. 350 m + 2.7 km is equal to 3.05 km.

Which of the statements are true?",None of them,Statement 1 only,Statements 1 and 2 only,Statements 2 and 3 only,"Statements 1, 2 and 3",,"{""A"":""Wrong: at least one statement is true, since 2 500 m = 2.5 km, which is longer than 2.4 km."",""B"":""Wrong: statement 1 is true, but so are statements 2 and 3 - 0.75 L = 750 mL > 705 mL, and 350 m + 2 700 m = 3 050 m = 3.05 km."",""C"":""Wrong: statements 1 and 2 are true, but statement 3 is also true: 350 m + 2.7 km = 3 050 m = 3.05 km."",""D"":""Wrong: statements 2 and 3 are true, but statement 1 is also true: 2 500 m = 2.5 km, which is longer than 2.4 km."",""E"":""Correct: all three hold - 2 500 m = 2.5 km > 2.4 km; 0.75 L = 750 mL > 705 mL; and 350 m + 2 700 m = 3 050 m = 3.05 km.""}",E,"Check each statement by converting to the same unit. Statement 1: 2.4 km = 2 400 m, and 2 500 m > 2 400 m, so it is true. Statement 2: 0.75 L = 750 mL, and 750 mL > 705 mL, so it is true. Statement 3: 2.7 km = 2 700 m, so 350 + 2 700 = 3 050 m = 3.05 km, so it is true. All three statements are true. So the correct answer is E, statements 1, 2 and 3.",2 500 m > 2 400 m; 750 mL > 705 mL; 350 m + 2 700 m = 3.05 km - all three are true.,,,,,,,,options,standard,,,"unit-conversion,statement-checking","metres-kilometres,millilitres-litres","travel,statement-combination",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-010,Mathematical Reasoning,Measurement,Units & Length,Length,,Selective,6,2,1,70,single_choice,"Rania is laying a straight garden path that is 6 m long.
She uses identical pavers placed end to end, and each paver is 40 cm long.
How many pavers does she need to cover the full length of the path?",0.15,1.5,15,16,150,,"{""A"":""Wrong: 0.15 comes from dividing 6 by 40 without converting the metres to centimetres."",""B"":""Wrong: 1.5 comes from converting 6 m to only 60 cm before dividing by 40."",""C"":""Correct: 6 m = 600 cm, and 600 / 40 = 15 pavers exactly."",""D"":""Wrong: 16 adds an unnecessary extra paver; 600 divides by 40 exactly, so no partial paver is needed."",""E"":""Wrong: 150 comes from converting 6 m to 6 000 (millimetres) and still treating the answer as if the units matched.""}",C,"Convert the path length to centimetres so both measurements use the same unit: 6 m = 600 cm. Each paver is 40 cm long, so the number of pavers is 600 / 40 = 15. Check: 15 x 40 cm = 600 cm = 6 m exactly. So the correct answer is C 15 pavers.",6 m = 600 cm; 600 / 40 = 15 pavers.,,,,,,,,options,standard,,,"length-division,unit-conversion","centimetres-metres,length","gardens,no-calculator",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-011,Mathematical Reasoning,Measurement,Area & Perimeter,Area,,Selective,6,4,1,70,single_choice,"Stefan cuts an L-shaped shelf from a sheet of plywood, as shown in the diagram.
Four sides are labelled: the bottom edge is 90 cm, the left edge is 60 cm, the top edge is 50 cm and the right edge is 35 cm.
The two sides of the cut-out corner are not labelled.
What is the area of the shelf?",3 650 cm²,4 150 cm²,4 400 cm²,5 400 cm²,6 400 cm²,,"{""A"":""Wrong: 3 650 cm² subtracts 50 x 35 = 1 750, multiplying the two smaller labels instead of the cut-out sides 40 x 25."",""B"":""Wrong: 4 150 cm² adds the bottom strip 90 x 35 = 3 150 to the cut-out 40 x 25 = 1 000 instead of the top-left piece."",""C"":""Correct: the cut-out corner is (90 - 50) by (60 - 35) = 40 x 25 = 1 000 cm², so the area is 90 x 60 - 1 000 = 4 400 cm²."",""D"":""Wrong: 5 400 cm² is the full 90 x 60 rectangle without removing the cut-out corner."",""E"":""Wrong: 6 400 cm² adds the 1 000 cm² cut-out to the full rectangle instead of subtracting it.""}",C,"The shelf is a 90 cm by 60 cm rectangle with one corner removed. The missing horizontal length is 90 - 50 = 40 cm and the missing vertical length is 60 - 35 = 25 cm, so the cut-out corner measures 40 cm by 25 cm. Area = 90 x 60 - 40 x 25 = 5 400 - 1 000 = 4 400 cm². Alternatively, split the L into a 50 x 60 rectangle (3 000 cm²) and a 40 x 35 rectangle (1 400 cm²): 3 000 + 1 400 = 4 400 cm². So the correct answer is C 4 400 cm².",Cut-out corner is 40 x 25 = 1 000 cm²; area = 90 x 60 - 1 000 = 4 400 cm².,,,,,,asset://pending/mr2-l-plywood-area.png,,options,standard,,,"composite-area,missing-sides","area,rectilinear-shapes","diy,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector diagram, black outline, no shadows, white fill. Draw an L-shaped rectilinear polygon (a 90 cm x 60 cm rectangle with its top-right corner removed). Starting at the bottom-left corner and moving clockwise the sides are: up 60 cm (left edge), right 50 cm (top edge), down 25 cm (inner vertical of the notch, unlabelled), right 40 cm (inner horizontal of the notch, unlabelled), down 35 cm (right edge), left 90 cm (bottom edge). Label exactly four sides with their lengths in cm: bottom edge ""90 cm"", left edge ""60 cm"", top edge ""50 cm"", right edge ""35 cm"". Leave the two notch sides unlabelled. Add the caption ""[diagram not to scale]"" beneath the shape.","An L-shaped piece of plywood: a 90 cm by 60 cm rectangle with its top-right corner cut away. Labelled sides: bottom edge 90 cm, left edge 60 cm, top edge 50 cm, right edge 35 cm. The two unlabelled cut-out sides are the inner horizontal (90 - 50 = 40 cm) and the inner vertical (60 - 35 = 25 cm). Diagram not to scale.",draft
mr2-012,Mathematical Reasoning,Measurement,Area & Perimeter,Area,,Selective,6,3,1,70,single_choice,"A rectangular vegetable garden has a perimeter of 26 m.
The garden is 8 m long.
What is the area of the garden?",40 m²,64 m²,104 m²,144 m²,208 m²,,"{""A"":""Correct: half the perimeter is 13 m, so the width is 13 - 8 = 5 m, and the area is 8 x 5 = 40 m²."",""B"":""Wrong: 64 m² assumes the garden is an 8 m by 8 m square, ignoring the perimeter information."",""C"":""Wrong: 104 m² multiplies the length by the half-perimeter (8 x 13) instead of by the width."",""D"":""Wrong: 144 m² uses 26 - 8 = 18 m as the width instead of halving the perimeter first."",""E"":""Wrong: 208 m² multiplies the length by the whole perimeter (8 x 26), which is not how area works.""}",A,"The perimeter of a rectangle is twice the sum of the length and the width, so length + width = 26 / 2 = 13 m. Since the length is 8 m, the width is 13 - 8 = 5 m. The area is length x width = 8 x 5 = 40 m². So the correct answer is A 40 m².","Length + width = 26 / 2 = 13, so width = 5 m; area = 8 x 5 = 40 m².",,,,,,,,options,standard,,,"area-from-perimeter,rectangles","area,perimeter","gardens,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-013,Mathematical Reasoning,Measurement,Area & Perimeter,Perimeter,,Selective,6,4,1,70,single_choice,"Rania is putting a fence around the whole boundary of her L-shaped garden, shown in the diagram.
Four sides are labelled: the bottom side is 12 m, the left side is 9 m, the top side is 7 m and the right side is 4 m.
The two sides of the inside corner are not labelled.
How many metres of fencing does Rania need?",32 m,37 m,42 m,47 m,84 m,,"{""A"":""Wrong: 32 m adds only the four labelled sides (12 + 9 + 7 + 4) and forgets the two unlabelled sides of the inside corner."",""B"":""Wrong: 37 m includes only one of the two hidden 5 m sides."",""C"":""Correct: the hidden sides are 12 - 7 = 5 m and 9 - 4 = 5 m, so the perimeter is 12 + 9 + 7 + 4 + 5 + 5 = 42 m."",""D"":""Wrong: 47 m counts one of the hidden 5 m sides twice."",""E"":""Wrong: 84 m doubles the correct perimeter, as if 42 m were only half the boundary.""}",C,"Find the two hidden sides first. The horizontal edges must balance: the hidden horizontal side is 12 - 7 = 5 m. The vertical edges must balance too: the hidden vertical side is 9 - 4 = 5 m. The perimeter is 12 + 9 + 7 + 4 + 5 + 5 = 42 m. Alternatively, sliding the two inner sides outwards shows the perimeter equals that of a 12 m by 9 m rectangle: 2 x (12 + 9) = 42 m. So the correct answer is C 42 m.",Hidden sides are 12 - 7 = 5 m and 9 - 4 = 5 m; perimeter = 12 + 9 + 7 + 4 + 5 + 5 = 42 m.,,,,,,asset://pending/mr2-l-garden-perimeter.png,,options,standard,,,"composite-perimeter,missing-sides","perimeter,rectilinear-shapes","fencing,gardens",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector diagram, black outline, no shadows, light green fill. Draw an L-shaped rectilinear garden (a 12 m x 9 m rectangle with its top-right corner removed). Starting at the bottom-left corner and moving clockwise the sides are: up 9 m (left side), right 7 m (top side), down 5 m (inner vertical, unlabelled), right 5 m (inner horizontal, unlabelled), down 4 m (right side), left 12 m (bottom side). Label exactly four sides with their lengths in m: bottom ""12 m"", left ""9 m"", top ""7 m"", right ""4 m"". Leave the two inner corner sides unlabelled. Add the caption ""[diagram not to scale]"" beneath the shape.","An L-shaped garden: a 12 m by 9 m rectangle with its top-right corner cut away. Labelled sides: bottom 12 m, left 9 m, top 7 m, right 4 m. The two unlabelled inner-corner sides work out as 12 - 7 = 5 m (horizontal) and 9 - 4 = 5 m (vertical). Diagram not to scale.",draft
mr2-014,Mathematical Reasoning,Measurement,Area & Perimeter,Perimeter,,Selective,6,3,1,70,single_choice,"Quang builds a rectangular chicken run at the back of his garden.
The run is twice as long as it is wide.
Its perimeter is 36 m.
How long is the chicken run?",6 m,9 m,12 m,18 m,24 m,,"{""A"":""Wrong: 6 m is the width of the run, not its length - it stops one step too early."",""B"":""Wrong: 9 m divides the perimeter by 4, treating the run as a square."",""C"":""Correct: if the width is w, the perimeter is 2 x (w + 2w) = 6w = 36, so w = 6 m and the length is 12 m."",""D"":""Wrong: 18 m is half the perimeter (length + width together), not the length alone."",""E"":""Wrong: 24 m doubles the correct length, muddling \""twice as long as wide\"" with doubling the answer.""}",C,"Let the width be w metres, so the length is 2w metres. The perimeter is 2 x (w + 2w) = 6w. Since 6w = 36, w = 6 m, and the length is 2 x 6 = 12 m. Check: 2 x (6 + 12) = 36 m. So the correct answer is C 12 m.","Perimeter = 6 x width = 36, so width = 6 m and length = 12 m.",,,,,,,,options,standard,,,"perimeter-equations,ratio-reasoning","perimeter,rectangles","gardens,fencing",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-015,Mathematical Reasoning,Measurement,Volume,Volume,,Selective,6,3,1,70,single_choice,"Koa glues identical small cubes together to make a set of podium steps for the swimming carnival, as shown in the diagram.
The steps are 4 cubes wide.
The bottom layer is 3 cubes deep, the middle layer is 2 cubes deep and the top layer is 1 cube deep.
How many small cubes has Koa used altogether?",12,22,24,26,36,,"{""A"":""Wrong: 12 counts only the bottom layer (4 x 3) and ignores the two layers above it."",""B"":""Wrong: 22 miscounts the middle layer as 6 cubes (4 x 2 = 8, not 6)."",""C"":""Correct: the layers hold 4 x 3 = 12, 4 x 2 = 8 and 4 x 1 = 4 cubes, and 12 + 8 + 4 = 24."",""D"":""Wrong: 26 double-counts two of the hidden cubes where the layers meet."",""E"":""Wrong: 36 is the full 4 x 3 x 3 block, as if the steps were a complete rectangular prism.""}",C,"Count the cubes layer by layer. Bottom layer: 4 wide x 3 deep = 12 cubes. Middle layer: 4 x 2 = 8 cubes. Top layer: 4 x 1 = 4 cubes. Total: 12 + 8 + 4 = 24 cubes. Remember to count the hidden cubes inside each layer, not just the visible faces. So the correct answer is C 24 cubes.","Layers hold 12, 8 and 4 cubes: 12 + 8 + 4 = 24.",,,,,,asset://pending/mr2-cube-steps.png,,options,standard,,,"cube-counting,layer-counting","volume,3d-solids","swimming-carnival,visual",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,"Flat vector isometric drawing, black outline, no shadows, white cube faces with light grey tops. A staircase solid built from identical unit cubes, 4 cubes wide (left to right). Bottom layer: 4 cubes wide by 3 cubes deep, 1 cube tall. Middle layer: 4 wide by 2 deep, sitting on the bottom layer and flush with the back. Top layer: 4 wide by 1 deep, sitting on the middle layer and flush with the back, so the solid forms three steps rising towards the back. Draw every visible cube edge so individual cubes can be counted. Add the caption ""[diagram not to scale]"" beneath the solid.","A staircase-shaped solid made of identical small cubes, 4 cubes wide. It has three layers: the bottom layer is 4 cubes wide by 3 cubes deep (12 cubes), the middle layer is 4 by 2 (8 cubes) aligned with the back, and the top layer is 4 by 1 (4 cubes) at the back, forming three steps. Diagram not to scale.",draft
mr2-016,Mathematical Reasoning,Measurement,Volume,Volume,,Selective,6,4,1,70,single_choice,"A rectangular raised garden bed is 2 m long, 50 cm wide and 40 cm deep.
Poppy fills it to the very top with soil.
How many litres of soil does she need? (1 L = 1 000 cm³)",0.4 L,40 L,400 L,4 000 L,400 000 L,,"{""A"":""Wrong: 0.4 is the volume in cubic metres (2 x 0.5 x 0.4), wrongly labelled as litres."",""B"":""Wrong: 40 L divides by 10 000 instead of 1 000 when converting cm³ to litres."",""C"":""Correct: 200 x 50 x 40 = 400 000 cm³, and 400 000 / 1 000 = 400 L."",""D"":""Wrong: 4 000 L divides 400 000 cm³ by only 100 instead of 1 000."",""E"":""Wrong: 400 000 is the volume in cm³ with no conversion to litres at all.""}",C,"Convert everything to centimetres first: 2 m = 200 cm. The volume is 200 x 50 x 40 = 400 000 cm³. Since 1 L = 1 000 cm³, divide by 1 000: 400 000 / 1 000 = 400 L. Alternatively, 2 x 0.5 x 0.4 = 0.4 m³, and 1 m³ = 1 000 L, so 0.4 x 1 000 = 400 L. So the correct answer is C 400 L.",200 x 50 x 40 = 400 000 cm³ = 400 L.,,,,,,,,options,standard,,,"volume-of-prisms,unit-conversion","volume,capacity","gardens,multi-step",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
mr2-017,Mathematical Reasoning,Geometry,Angles,Angles,,Selective,6,3,1,70,single_choice,"Three angles meet on a straight line.
The angles measure 2x, x and 60°.
What is the value of x?",30°,40°,60°,80°,120°,,"{""A"":""Wrong: 30° divides 120° by 4 instead of 3, as if the angles were 2x, x and x."",""B"":""Correct: 2x + x + 60 = 180, so 3x = 120 and x = 40°."",""C"":""Wrong: 60° divides 120° by 2, forgetting that 2x + x makes three lots of x, not two."",""D"":""Wrong: 80° is the size of the angle 2x, not the value of x itself."",""E"":""Wrong: 120° is the value of 3x (the two unknown angles combined), one step before dividing.""}",B,"Angles on a straight line add to 180°. So 2x + x + 60 = 180, which gives 3x = 180 - 60 = 120. Dividing by 3, x = 40°. Check: 80° + 40° + 60° = 180°. So the correct answer is B 40°.","2x + x + 60 = 180, so 3x = 120 and x = 40°.",,,,,,,,options,standard,,,"angle-rules,solving-unknowns","angles-on-a-line,angle-sum","no-calculator,algebra-thinking",ai-generated-pilot-20260707,,,,Original AI-generated content modelled on the style of NSW Selective practice papers; no text copied or paraphrased from any published material.,,,draft
